id,instrument,family,x,y,pitch,dynamic,spectral_complexity,spectral_center
accordion.m67.Db2.mf.Ria1144,accordion,accordions,6.2020183,1.4594911,24,mf,0.021,576.9
accordion.m6.G2.mf.Ria2218,accordion,accordions,5.225647,1.865273,9,mf,0.0166,415.4
accordion.m62.E2.mf.Ria1015,accordion,accordions,5.222271,1.0079685,51,mf,0.0183,510.2
accordion.m15.G2.mf.Ria280,accordion,accordions,5.823732,2.5558197,60,mf,0.0433,562.9
accordion.m6.Db3.fff.Ria2223,accordion,accordions,9.734069,-8.464168,3,fff,0.0232,435.6
accordion.m6.E3.mf.Ria2227,accordion,accordions,5.120515,0.8675324,0,mf,0.0156,451.3
accordion.m62.Bb5.mf.Ria1057,accordion,accordions,7.5584683,2.294986,9,mf,0.0015,941.9
accordion.m65.G6.fff.Ria1713,accordion,accordions,14.823908,-1.5073378,0,fff,0.0064,2781.5
accordion.m34.vmedium.fff.Ria178,accordion,accordions,9.942406,-7.1528263,1,fff,0.0692,701.1
accordion.m48.E6.ppp.Ria1880,accordion,accordions,11.540521,11.962039,3,ppp,0.0169,675.5
accordion.m52.Bb2.mf.Ria943,accordion,accordions,4.977959,1.4503276,57,mf,0.0376,442.0
accordion.m5.Db6.ppp.Ria2177,accordion,accordions,12.2266865,3.9881718,0,ppp,0.0105,1799.3
accordion.m70.Bb3.fff.Ria576,accordion,accordions,10.067352,-7.469693,45,fff,0.0039,596.5
accordion.m62.E5.ppp.Ria1052,accordion,accordions,11.230995,12.8095875,15,ppp,0.0086,654.2
accordion.m11.Db5.ppp.Ria1763,accordion,accordions,11.054871,12.744271,18,ppp,0.0068,616.0
accordion.m32.vhigh.fff.Ria201,accordion,accordions,14.850454,-1.4461467,2,fff,0.0885,2845.3
accordion.m6.Bb2.fff.Ria2220,accordion,accordions,9.550556,-8.356572,6,fff,0.0073,413.2
accordion.m80.G5.Ria1624,accordion,accordions,9.491078,13.0952425,24,---,0.0029,772.2
accordion.m27.Ria18,accordion,accordions,9.757559,14.946104,0,---,0.0161,323.6
accordion.m35.vmedium.ppp.Ria143,accordion,accordions,12.8049965,16.22973,1,ppp,0.0316,421.2
accordion.m66.G2.mf.Ria1798,accordion,accordions,7.048729,1.5938575,18,mf,0.0288,827.6
accordion.m67.E3.fff.Ria1158,accordion,accordions,11.410971,-7.908513,9,fff,0.0076,706.6
accordion.m46.G3.fff.Ria1197,accordion,accordions,10.449854,-7.7312226,36,fff,0.0428,560.7
accordion.m9.E1.fff.Ria1068,accordion,accordions,11.503581,-9.1851425,63,fff,0.0325,443.5
accordion.m12.Db8.mf.Ria1354,accordion,accordions,16.37418,0.87388784,0,mf,0.0281,4110.7
accordion.m3.G6.mf.Ria2266,accordion,accordions,9.819229,2.6540012,6,mf,0.0066,1637.4
accordion.m67.G1.fff.Ria1137,accordion,accordions,11.38306,-8.631332,30,fff,0.0156,588.2
accordion.m74.Bb5.ppp.Ria248,accordion,accordions,10.325501,11.121762,21,ppp,0.0015,1007.7
accordion.m80.G6.Ria1636,accordion,accordions,11.86087,4.322636,12,---,0.0037,1847.1
accordion.m5.Db3.ppp.Ria2141,accordion,accordions,13.068036,12.955669,36,ppp,0.0039,437.5
accordion.m78.Bb4.Ria1626,accordion,accordions,9.766661,14.62101,21,---,0.0037,460.9
accordion.m49.G7.ppp.Ria1421,accordion,accordions,13.984464,2.7183282,6,ppp,0.0044,2864.0
accordion.m39.vglissando downwards.fff.Ria98,accordion,accordions,12.724586,-3.9454064,4,fff,0.0391,1493.4
accordion.m48.E2.ppp.Ria1832,accordion,accordions,13.190874,12.976142,51,ppp,0.0264,400.0
accordion.m11.G4.fff.Ria1755,accordion,accordions,9.965446,-7.1806846,24,fff,0.034,707.3
accordion.m75.E7.mf.Ria841,accordion,accordions,13.433842,1.3761897,3,mf,0.0073,2535.4
accordion.m35.vglissando downwards.mf.Ria151,accordion,accordions,6.6783557,1.1633283,4,mf,0.0496,687.7
accordion.m30.vfast.Ria23,accordion,accordions,11.433806,11.813255,0,---,0.0679,677.9
accordion.m52.Bb2.ppp.Ria944,accordion,accordions,13.42578,13.250774,57,ppp,0.0142,335.5
accordion.m68.E7.mf.Ria1285,accordion,accordions,13.432401,1.473645,9,mf,0.0064,2517.7
accordion.m50.E4.fff.Ria738,accordion,accordions,10.271243,-7.3986144,39,fff,0.021,606.4
accordion.m48.G2.fff.Ria1833,accordion,accordions,11.045567,-6.6197867,48,fff,0.0513,877.0
accordion.m8.E2.fff.Ria2190,accordion,accordions,10.420391,-9.2166395,21,fff,0.0139,403.9
accordion.m5.G5.mf.Ria2170,accordion,accordions,7.3752365,2.1908946,6,mf,0.0086,883.8
accordion.m46.Db6.mf.Ria1228,accordion,accordions,10.165767,2.213394,6,mf,0.0323,1771.4
accordion.m51.G5.mf.Ria532,accordion,accordions,6.9431696,2.436676,24,mf,0.0288,822.8
accordion.m16.G2.ppp.Ria851,accordion,accordions,13.478369,13.670107,60,ppp,0.0459,355.9
accordion.m3.E6.ppp.Ria2264,accordion,accordions,13.823839,3.0940773,9,ppp,0.01,3008.0
accordion.m49.E3.fff.Ria1368,accordion,accordions,12.14429,-5.8936863,57,fff,0.0391,1138.2
accordion.m65.E6.mf.Ria1711,accordion,accordions,13.406557,1.3602037,3,mf,0.0066,2526.1
accordion.m16.Bb4.fff.Ria876,accordion,accordions,12.5733385,-5.667762,33,fff,0.0249,1290.5
accordion.m62.E1.ppp.Ria1004,accordion,accordions,12.310847,12.434624,63,ppp,0.022,504.9
accordion.m52.Db4.mf.Ria958,accordion,accordions,6.3652873,1.64768,42,mf,0.0313,665.2
accordion.m75.E2.mf.Ria781,accordion,accordions,7.847181,1.4428811,63,mf,0.0503,1013.2
accordion.m2.fff.Ria6,accordion,accordions,13.814164,-5.505743,0,fff,0.0716,1550.7
accordion.m70.G2.fff.Ria561,accordion,accordions,10.441386,-7.5707693,60,fff,0.0217,660.0
accordion.m16.E7.fff.Ria906,accordion,accordions,14.855546,-1.5700176,3,fff,0.0132,2701.6
accordion.m8.G1.mf.Ria2182,accordion,accordions,4.855807,1.8875713,30,mf,0.0166,391.3
accordion.m3.E5.ppp.Ria2252,accordion,accordions,11.874999,10.72894,21,ppp,0.0068,844.6
accordion.m15.E4.fff.Ria342,accordion,accordions,11.13495,-6.635063,39,fff,0.053,909.1
accordion.m8.Db2.fff.Ria2187,accordion,accordions,10.45087,-9.214082,24,fff,0.0154,405.8
accordion.m76.E2.fff.Ria912,accordion,accordions,11.218043,-7.4204154,21,fff,0.056,743.8
accordion.m31.val niente.Ria194,accordion,accordions,7.3275685,15.855134,4,---,0.0167,392.7
accordion.m80.G4.Ria1612,accordion,accordions,9.73343,14.684785,36,---,0.0051,450.0
accordion.m34.vmedium.ppp.Ria180,accordion,accordions,13.356454,14.640083,1,ppp,0.0239,366.9
accordion.m3.Db4.ppp.Ria2237,accordion,accordions,13.387426,12.764175,36,ppp,0.0029,332.2
accordion.m68.Db5.fff.Ria1257,accordion,accordions,12.961367,-5.14105,36,fff,0.0147,1452.6
accordion.m75.E7.ppp.Ria842,accordion,accordions,13.31429,3.7965288,3,ppp,0.0059,2542.5
accordion.m39.vdal niente.Ria101,accordion,accordions,15.084261,10.907787,5,---,0.0235,520.7
accordion.m16.Db5.ppp.Ria881,accordion,accordions,10.067344,10.651797,30,ppp,0.0269,1115.8
accordion.m75.Db5.ppp.Ria815,accordion,accordions,10.078129,10.6664,30,ppp,0.0122,1117.1
accordion.m48.Bb5.fff.Ria1872,accordion,accordions,14.526055,-2.201982,9,fff,0.0217,2379.5
accordion.m62.G5.mf.Ria1054,accordion,accordions,6.784132,1.7560104,12,mf,0.0051,747.3
accordion.m65.G3.ppp.Ria1679,accordion,accordions,12.229648,13.768312,36,ppp,0.0112,531.0
accordion.m49.Bb7.fff.Ria1422,accordion,accordions,15.324636,-0.36103165,3,fff,0.0064,3531.5
accordion.m41.vglissando downwards.ppp.Ria74,accordion,accordions,9.198726,11.245107,4,ppp,0.0782,1104.0
accordion.m49.Db4.fff.Ria1377,accordion,accordions,11.534804,-7.266683,48,fff,0.0274,871.9
accordion.m49.E6.ppp.Ria1406,accordion,accordions,11.869682,12.153578,21,ppp,0.0093,595.7
accordion.m74.E2.ppp.Ria206,accordion,accordions,10.15011,11.089946,63,ppp,0.042,1018.0
accordion.m13.Bb5.mf.Ria667,accordion,accordions,10.316404,2.1636028,21,mf,0.0196,1840.2
accordion.m16.E3.ppp.Ria860,accordion,accordions,13.205739,13.936208,51,ppp,0.0152,402.1
accordion.m48.G6.fff.Ria1881,accordion,accordions,14.826207,-1.5872508,0,fff,0.0144,2679.0
accordion.m46.Bb4.ppp.Ria1214,accordion,accordions,12.387243,13.218515,21,ppp,0.0198,455.5
accordion.m12.G5.ppp.Ria1325,accordion,accordions,11.816669,4.317111,30,ppp,0.0191,1879.6
accordion.m70.E5.ppp.Ria596,accordion,accordions,10.909108,12.693387,27,ppp,0.0071,657.8
accordion.m68.Db5.mf.Ria1258,accordion,accordions,8.123914,2.1221385,36,mf,0.0134,1087.8
accordion.m65.E3.fff.Ria1674,accordion,accordions,13.693005,-3.5468416,39,fff,0.0347,1997.3
accordion.m74.E4.ppp.Ria230,accordion,accordions,12.730121,12.66006,39,ppp,0.0051,476.6
accordion.m67.Db3.ppp.Ria1157,accordion,accordions,11.109984,13.497201,12,ppp,0.0176,571.4
accordion.m11.G5.ppp.Ria1769,accordion,accordions,10.6030035,12.513078,12,ppp,0.0034,752.9
accordion.m35.vlow.mf.Ria139,accordion,accordions,6.6016746,0.29801187,0,mf,0.0418,629.4
accordion.m75.Db4.ppp.Ria803,accordion,accordions,12.551297,13.949594,42,ppp,0.0068,451.1
accordion.m62.E3.ppp.Ria1028,accordion,accordions,12.605568,12.682237,39,ppp,0.0149,516.8
accordion.m46.E3.mf.Ria1195,accordion,accordions,5.9602566,2.0876257,39,mf,0.032,564.6
accordion.m75.E7.fff.Ria840,accordion,accordions,14.810439,-1.4987537,3,fff,0.0083,2782.4
accordion.m78.Bb3.Ria1614,accordion,accordions,9.02222,14.995761,33,---,0.0039,335.5
accordion.m48.G4.fff.Ria1857,accordion,accordions,10.452743,-7.5497665,24,fff,0.0259,661.9
accordion.m77.G2.ppp.Ria473,accordion,accordions,10.036266,11.364034,18,ppp,0.0472,986.7
accordion.m3.G3.fff.Ria2229,accordion,accordions,9.78486,-8.464817,42,fff,0.0122,502.5
accordion.m9.Db6.fff.Ria1125,accordion,accordions,13.921638,-3.660383,6,fff,0.0042,2101.1
accordion.m79.Db8.Ria1643,accordion,accordions,16.498905,1.7078664,0,---,0.0017,4193.4
accordion.m41.vglissando downwards.mf.Ria73,accordion,accordions,9.248412,1.6028008,4,mf,0.1146,1344.1
accordion.m50.E2.mf.Ria715,accordion,accordions,6.01586,2.0099313,63,mf,0.0459,622.6
accordion.m16.E6.fff.Ria894,accordion,accordions,14.619262,-2.1581862,15,fff,0.0142,2383.6
accordion.m65.Bb3.fff.Ria1680,accordion,accordions,9.906591,-7.1513805,33,fff,0.0071,676.9
accordion.m62.Bb4.mf.Ria1045,accordion,accordions,5.1473117,1.0426835,21,mf,0.002,473.8
accordion.m48.Bb5.ppp.Ria1874,accordion,accordions,10.749593,11.36761,9,ppp,0.0217,906.5
accordion.m51.Db3.ppp.Ria503,accordion,accordions,12.273652,12.421966,54,ppp,0.0381,498.8
accordion.m75.Db5.mf.Ria814,accordion,accordions,10.542271,1.9846113,30,mf,0.0208,1970.3
accordion.m50.Bb4.ppp.Ria746,accordion,accordions,12.470965,14.017269,33,ppp,0.0059,468.0
accordion.m13.Db4.fff.Ria645,accordion,accordions,9.801061,-8.501589,42,fff,0.0186,417.2
accordion.m80.E7.Ria1645,accordion,accordions,13.405342,3.5532222,3,---,0.0034,2506.3
accordion.m51.E3.fff.Ria504,accordion,accordions,12.4229555,-5.7489867,51,fff,0.0452,1191.8
accordion.m20.vfast.Ria29,accordion,accordions,9.809,14.513289,0,---,0.1136,524.5
accordion.m36.vlow.ppp.Ria157,accordion,accordions,13.382936,12.839517,0,ppp,0.0204,384.0
accordion.m66.E1.mf.Ria1783,accordion,accordions,6.6703196,1.5009665,33,mf,0.0521,718.8
accordion.m66.Db3.mf.Ria1804,accordion,accordions,2.8466816,0.39685464,12,mf,0.0081,414.7
accordion.m13.Db7.mf.Ria682,accordion,accordions,10.80106,2.0977187,6,mf,0.002,2105.4
accordion.m65.Db5.fff.Ria1695,accordion,accordions,12.373721,-5.6516056,18,fff,0.0134,1213.8
accordion.m12.E4.fff.Ria1308,accordion,accordions,11.441809,-7.337054,45,fff,0.0264,789.2
accordion.m79.Bb3.Ria1592,accordion,accordions,9.547676,14.864382,51,---,0.0154,340.5
accordion.m70.Bb2.fff.Ria564,accordion,accordions,10.020139,-8.578878,57,fff,0.022,488.4
accordion.m66.G1.mf.Ria1786,accordion,accordions,6.9856396,1.5658939,30,mf,0.0257,801.2
accordion.m74.E2.mf.Ria205,accordion,accordions,7.470322,1.9604032,63,mf,0.034,938.1
accordion.m74.E3.ppp.Ria218,accordion,accordions,11.417477,11.689592,51,ppp,0.0127,746.9
accordion.m16.G2.fff.Ria849,accordion,accordions,11.506833,-7.328303,60,fff,0.0459,827.3
accordion.m75.G5.mf.Ria820,accordion,accordions,8.789552,2.133419,24,mf,0.012,1282.7
accordion.m50.Db3.ppp.Ria725,accordion,accordions,11.29454,12.817181,54,ppp,0.0249,600.5
accordion.m38.vlow.fff.Ria129,accordion,accordions,12.6229515,-4.5008273,0,fff,0.1149,1280.5
accordion.m16.G5.ppp.Ria887,accordion,accordions,10.041109,10.623565,24,ppp,0.0132,1152.8
accordion.m35.vglissando downwards.fff.Ria150,accordion,accordions,10.348402,-5.8399234,4,fff,0.0736,1106.6
accordion.m70.E6.mf.Ria607,accordion,accordions,10.029448,2.7079494,15,mf,0.0095,1765.7
accordion.m65.E1.ppp.Ria1652,accordion,accordions,11.595452,12.571056,63,ppp,0.0183,599.5
accordion.m52.Bb2.fff.Ria942,accordion,accordions,11.423036,-7.267694,57,fff,0.0384,789.0
accordion.m75.G7.ppp.Ria845,accordion,accordions,13.975253,2.8205273,0,ppp,0.0073,3026.4
accordion.m73.Db4.ppp.Ria713,accordion,accordions,12.840591,15.304308,0,ppp,0.002,329.5
accordion.m11.Db3.fff.Ria1737,accordion,accordions,10.034938,-7.1963234,42,fff,0.0281,724.3
accordion.m6.Db3.ppp.Ria2225,accordion,accordions,13.1602955,14.547015,3,ppp,0.0149,405.3
accordion.m46.G3.ppp.Ria1199,accordion,accordions,13.409605,12.677809,36,ppp,0.0134,346.4
accordion.m38.vlow.ppp.Ria131,accordion,accordions,13.325825,15.29142,0,ppp,0.0362,345.2
accordion.m3.Bb4.mf.Ria2245,accordion,accordions,5.142266,1.0826129,27,mf,0.0015,452.5
accordion.m74.Bb3.fff.Ria222,accordion,accordions,11.966549,-5.89865,45,fff,0.0105,1062.6
accordion.m67.Db3.mf.Ria1156,accordion,accordions,4.344223,1.5421071,12,mf,0.0122,487.0
accordion.m65.Bb1.ppp.Ria1658,accordion,accordions,12.263487,12.906332,57,ppp,0.0149,475.1
accordion.m68.E5.ppp.Ria1262,accordion,accordions,10.988462,11.847924,33,ppp,0.0088,752.9
accordion.m77.E3.fff.Ria480,accordion,accordions,11.465152,-7.0969043,9,fff,0.0247,905.3
accordion.m62.Bb2.ppp.Ria1022,accordion,accordions,11.74627,12.296129,45,ppp,0.0115,588.7
accordion.m50.Bb5.ppp.Ria758,accordion,accordions,9.882877,10.36666,21,ppp,0.0125,1329.5
accordion.m65.G1.ppp.Ria1655,accordion,accordions,11.411503,12.847829,60,ppp,0.0261,589.7
accordion.m16.Bb4.ppp.Ria878,accordion,accordions,12.617481,12.70713,33,ppp,0.0225,517.7
accordion.m12.G4.fff.Ria1311,accordion,accordions,11.982017,-6.028132,42,fff,0.0149,1076.9
accordion.m76.Bb2.fff.Ria918,accordion,accordions,10.909428,-7.6447845,15,fff,0.0305,670.8
accordion.m70.E5.fff.Ria594,accordion,accordions,9.858502,-7.14087,27,fff,0.0083,721.0
accordion.m66.Db2.ppp.Ria1793,accordion,accordions,10.445958,12.737878,24,ppp,0.0413,731.7
accordion.m51.E7.fff.Ria552,accordion,accordions,14.928759,-1.345765,3,fff,0.011,2839.8
accordion.m43.vslow.Ria54,accordion,accordions,10.725299,10.429807,1,---,0.2761,1097.9
accordion.m12.Bb4.ppp.Ria1316,accordion,accordions,10.176269,11.170818,39,ppp,0.0161,986.3
accordion.m13.E5.fff.Ria660,accordion,accordions,9.866619,-7.086042,27,fff,0.0095,764.8
accordion.m48.Bb2.fff.Ria1836,accordion,accordions,9.917875,-7.1618495,45,fff,0.0503,693.9
accordion.m74.G3.mf.Ria220,accordion,accordions,6.4343567,2.4950273,48,mf,0.0139,662.2
accordion.m12.Bb3.fff.Ria1302,accordion,accordions,10.57722,-7.5883927,51,fff,0.0379,699.7
accordion.m73.Db3.ppp.Ria701,accordion,accordions,11.25729,13.388726,12,ppp,0.0252,591.8
accordion.m37.vhigh.mf.Ria119,accordion,accordions,14.933122,0.62207216,2,mf,0.0369,3564.5
accordion.m2.mf.Ria7,accordion,accordions,7.683425,-0.21225351,0,mf,0.0704,1015.0
bassoon.m46.v3036-4.Slb19576,bassoon,bassoons,-5.054748,5.616286,13497,---,0.0071,876.2
bassoon.m46.v305-1.Slb5918,bassoon,bassoons,-3.26568,0.92091846,13430,f,0.0232,693.4
bassoon.m46.v1389-4.Slb11341,bassoon,bassoons,-4.986018,3.6580932,20500,---,0.0012,531.0
bassoon.m46.v2799-4.Slb18391,bassoon,bassoons,-5.0928836,5.346396,14512,---,0.0051,634.6
bassoon.m80.Bb1.Slb3227,bassoon,bassoons,16.419483,1.7994832,4,---,0.0555,4064.1
bassoon.m46.v2591-1.Slb17348,bassoon,bassoons,-3.8654084,0.9163143,15408,f,0.0071,491.0
bassoon.m46.v5207-3.Slb30430,bassoon,bassoons,-3.7832928,7.752807,4530,---,0.0178,588.5
bassoon.m46.v1379-1.Slb11288,bassoon,bassoons,-4.5068345,1.3256093,20552,f,0.0098,576.3
bassoon.m46.v1761-4.Slb13201,bassoon,bassoons,-5.0725965,4.2270956,18873,---,0.0103,506.3
bassoon.m8.C4.fff.Slb823,bassoon,bassoons,9.172786,-8.640532,5,fff,0.0039,453.9
bassoon.m24.Eb2.v2.p.Slb3323,bassoon,bassoons,2.240102,2.7513578,103,p,0.0105,419.8
bassoon.m6.F4.ppp.Slb644,bassoon,bassoons,12.104458,9.9972,0,ppp,0.0453,1058.2
contra bassoon.m24.E1.Wrc253,contra bassoon,bassoons,9.643738,14.878771,18,---,0.011,288.1
bassoon.m46.v3176-2.Slb20274,bassoon,bassoons,-3.4213634,1.9853836,12800,p,0.0051,578.5
bassoon.m46.v318-4.Slb5986,bassoon,bassoons,-4.9843764,5.789311,12784,---,0.0034,560.3
bassoon.m46.v1449-2.Wlb11639,bassoon,bassoons,-5.0023227,3.7313497,20261,---,0.0083,617.6
bassoon.m46.v786-2.Slb8324,bassoon,bassoons,2.5942662,3.2740548,1065,p,0.0105,470.7
bassoon.m46.v493-1.Slb6858,bassoon,bassoons,-2.5201137,1.4272628,5963,f,0.0152,605.5
bassoon.m46.v5267-2.Slb30729,bassoon,bassoons,-2.1652,1.6465939,4244,p,0.0134,602.0
bassoon.m43.v56.ppp.Slb4059,bassoon,bassoons,13.059783,10.392434,7,ppp,0.0621,576.5
bassoon.m46.v2789-4.Slb18341,bassoon,bassoons,-5.097804,5.3304935,14556,---,0.0024,568.5
bassoon.m46.v2696-4.Slb17876,bassoon,bassoons,-5.107355,5.2667346,14969,---,0.0039,562.8
bassoon.m42.v8.fff.Wlb33513,bassoon,bassoons,13.885933,-5.72598,48,fff,0.1114,1288.2
bassoon.m46.v491-5.Slb6852,bassoon,bassoons,-4.1819406,7.3800554,6068,---,0.0056,621.5
bassoon.m46.v5133-5.Slb30062,bassoon,bassoons,-3.799207,7.7384605,4911,---,0.0054,650.7
bassoon.m46.v2281-2.Slb15799,bassoon,bassoons,-3.8416092,2.1134765,16735,p,0.0095,423.9
bassoon.m46.v1528-4.Slb12036,bassoon,bassoons,-5.051433,4.058069,19911,---,0.0039,527.2
bassoon.m46.v1220-4.Slb10496,bassoon,bassoons,-4.939471,3.508005,21204,---,0.0088,523.7
bassoon.m46.v925-4.Slb9021,bassoon,bassoons,6.3019295,14.10457,369,---,0.0029,558.5
bassoon.m46.v111-2.Slb4949,bassoon,bassoons,-4.3885474,2.2361186,21744,p,0.0095,465.1
bassoon.m46.v3104-1.Slb19913,bassoon,bassoons,-3.2606733,0.9249188,13153,f,0.0276,631.9
bassoon.m46.v5756-4.Slb33176,bassoon,bassoons,6.467575,13.781312,2015,---,0.0144,509.1
bassoon.m46.v1687-1.Slb12828,bassoon,bassoons,-4.371738,1.1940504,19237,f,0.0144,610.8
bassoon.m46.v1968-1.Slb14233,bassoon,bassoons,-4.297144,1.1366994,18128,f,0.0108,572.8
bassoon.m46.v2260-1.Slb15693,bassoon,bassoons,-4.15989,1.0570639,16821,f,0.0176,611.3
bassoon.m46.v2981-2.Slb19299,bassoon,bassoons,-3.5280454,2.0244641,13755,p,0.0073,438.6
bassoon.m46.v5300-4.Slb30896,bassoon,bassoons,-3.749634,7.7819457,4069,---,0.0086,660.8
bassoon.m46.v2544-1.Slb17113,bassoon,bassoons,-3.8794417,0.9185159,15614,f,0.0154,614.3
bassoon.m46.v5714-4.Slb32966,bassoon,bassoons,-3.581237,7.9164987,2189,---,0.0049,695.5
bassoon.m46.v3531-2.Slb22049,bassoon,bassoons,-3.317191,1.9346715,12178,p,0.0061,347.5
bassoon.m46.v1722-4.Slb13006,bassoon,bassoons,-5.0688643,4.2049565,19041,---,0.0012,378.6
bassoon.m46.v2190-1.Slb15343,bassoon,bassoons,-4.2061634,1.0786486,17169,f,0.0115,490.7
bassoon.m46.v3082-2.Slb19804,bassoon,bassoons,-3.4676726,2.0018713,13263,p,0.0164,430.7
bassoon.m46.v3801-1.Slb23398,bassoon,bassoons,-3.1689572,0.9753802,10867,f,0.0176,644.3
bassoon.m46.v4010-3.Slb24445,bassoon,bassoons,-4.6958942,6.712257,10008,---,0.0064,627.9
bassoon.m46.v3135-5.Slb20072,bassoon,bassoons,-5.0357757,5.6450152,12984,---,0.0117,567.1
bassoon.m46.v1657-2.Slb12679,bassoon,bassoons,-4.301195,2.2003868,19370,p,0.0046,512.1
bassoon.m46.v4273-1.Slb25758,bassoon,bassoons,-2.7226882,1.3726147,9083,f,0.0159,648.3
bassoon.m46.v3925-4.Slb24021,bassoon,bassoons,-4.7157845,6.6740217,10389,---,0.0054,637.5
bassoon.m46.v175-3.Slb5270,bassoon,bassoons,-5.0728426,4.2171397,18915,---,0.0191,617.4
bassoon.m46.v4881-1.Slb28798,bassoon,bassoons,-2.5258455,1.4311464,6201,f,0.0169,668.8
bassoon.m46.v3830-4.Slb23546,bassoon,bassoons,-4.7571807,6.5743856,10743,---,0.0024,525.9
bassoon.m46.v846-1.Slb8623,bassoon,bassoons,4.0047035,-0.91561013,767,f,0.0139,488.5
bassoon.m46.v3515-1.Slb21968,bassoon,bassoons,-3.221979,0.93655545,12264,f,0.0191,652.6
bassoon.m46.v4033-5.Slb24562,bassoon,bassoons,-4.694766,6.715656,9903,---,0.0017,616.1
bassoon.m46.v5214-5.Slb30467,bassoon,bassoons,-3.7694864,7.7651973,4490,---,0.0049,582.6
bassoon.m46.v5347-4.Slb31131,bassoon,bassoons,-3.716826,7.8089,3814,---,0.0076,609.6
bassoon.m46.v3627-4.Slb22531,bassoon,bassoons,-4.826196,6.3869886,11693,---,0.0088,610.9
bassoon.m46.v440-2.Slb6594,bassoon,bassoons,-2.612453,1.7074052,8539,p,0.0046,407.0
bassoon.m46.v1340-1.Slb11093,bassoon,bassoons,-4.510068,1.3287092,20691,f,0.0188,750.0
bassoon.m46.v68-1.Slb4733,bassoon,bassoons,6.0148425,1.9278065,1461,f,0.0073,577.7
bassoon.m46.v4-1.Slb4413,bassoon,bassoons,-2.749665,1.4273827,10070,f,0.0064,632.0
bassoon.m33.Db5.f.Slb325,bassoon,bassoons,3.4323826,-1.4013343,3,f,0.0024,587.9
bassoon.m46.v4914-3.Slb28965,bassoon,bassoons,-4.1626134,7.393868,6045,---,0.0105,864.5
bassoon.m46.v1281-3.Slb10800,bassoon,bassoons,-4.941587,3.53991,20958,---,0.0005,525.8
bassoon.m46.v4731-2.Slb28049,bassoon,bassoons,-2.453132,1.6775345,6919,p,0.0137,575.4
bassoon.m46.v4578-3.Slb27285,bassoon,bassoons,-4.366876,7.1764402,7689,---,0.0066,541.7
bassoon.m46.v5408-5.Slb31437,bassoon,bassoons,-3.6427848,7.871933,3525,---,0.0032,563.0
bassoon.m46.v935-4.Slb9071,bassoon,bassoons,7.140369,13.742929,317,---,0.0024,638.9
bassoon.m46.v3923-2.Slb24009,bassoon,bassoons,-2.9143093,1.7745303,10399,p,0.0088,691.7
bassoon.m46.v1374-2.Slb11264,bassoon,bassoons,-4.363972,2.219385,20576,p,0.0032,603.8
contra bassoon.m10.G4.f.Wrc62,contra bassoon,bassoons,4.285608,-0.72211313,0,f,0.0076,450.5
bassoon.m46.v3966-4.Slb24226,bassoon,bassoons,-4.718644,6.670365,10244,---,0.002,825.0
bassoon.m46.v2829-2.Slb18539,bassoon,bassoons,-3.620869,2.0636978,14377,p,0.0093,414.3
bassoon.m46.v4280-1.Slb25793,bassoon,bassoons,-2.706694,1.3746691,9058,f,0.0134,494.3
bassoon.m46.v4537-2.Slb27079,bassoon,bassoons,-2.5381794,1.6973407,7889,p,0.0127,508.0
bassoon.m46.v1574-3.Slb12265,bassoon,bassoons,-5.0516934,4.060213,19728,---,0.0103,511.0
bassoon.m46.v65-3.Slb4720,bassoon,bassoons,9.315159,14.405591,1588,---,0.0083,470.9
bassoon.m46.v4019-4.Slb24491,bassoon,bassoons,-4.683664,6.7350154,9970,---,0.0071,648.4
bassoon.m46.v2298-2.Slb15884,bassoon,bassoons,-3.824842,2.1058435,16652,p,0.009,580.0
bassoon.m46.v2006-4.Slb14426,bassoon,bassoons,-5.109563,4.5377703,17975,---,0.0007,529.0
bassoon.m46.v3003-5.Slb19412,bassoon,bassoons,-5.069264,5.605205,13656,---,0.0154,578.1
bassoon.m46.v5357-1.Slb31178,bassoon,bassoons,-2.1069102,1.592543,3778,f,0.0149,450.9
bassoon.m46.v498-2.Slb6884,bassoon,bassoons,-2.3400466,1.676068,5698,p,0.0134,692.5
bassoon.m46.v2540-1.Slb17093,bassoon,bassoons,-3.8822877,0.92000526,15633,f,0.0108,591.7
bassoon.m12.E2.mf.Slb474,bassoon,bassoons,6.793752,3.8576238,25,mf,0.0435,818.8
bassoon.m46.v4041-2.Slb24599,bassoon,bassoons,-2.8347754,1.7365665,9870,p,0.0034,463.8
